    0.877490E+0000  0.140541E-0001  0.238799E+0000  0.510621E+0000  0.186422E+0000  0.753886E-0001  0.145101E+0001  0.118673E+0001
    0.882692E+0000  0.140492E-0001  0.238314E+0000  0.510153E+0000  0.186487E+0000  0.753360E-0001  0.144513E+0001  0.118034E+0001
    0.887893E+0000  0.140445E-0001  0.237835E+0000  0.509691E+0000  0.186550E+0000  0.752857E-0001  0.143932E+0001  0.117402E+0001
    0.893092E+0000  0.140400E-0001  0.237361E+0000  0.509236E+0000  0.186609E+0000  0.752376E-0001  0.143360E+0001  0.116777E+0001
    0.898291E+0000  0.140358E-0001  0.236893E+0000  0.508789E+0000  0.186666E+0000  0.751921E-0001  0.142794E+0001  0.116157E+0001
    0.903490E+0000  0.140318E-0001  0.236428E+0000  0.508351E+0000  0.186719E+0000  0.751490E-0001  0.142235E+0001  0.115541E+0001
    0.908690E+0000  0.140280E-0001  0.235968E+0000  0.507922E+0000  0.186770E+0000  0.751085E-0001  0.141681E+0001  0.114929E+0001
    0.913889E+0000  0.140244E-0001  0.235510E+0000  0.507503E+0000  0.186817E+0000  0.750704E-0001  0.141133E+0001  0.114320E+0001
    0.919089E+0000  0.140211E-0001  0.235056E+0000  0.507091E+0000  0.186861E+0000  0.750347E-0001  0.140589E+0001  0.113715E+0001
    0.924289E+0000  0.140179E-0001  0.234605E+0000  0.506687E+0000  0.186903E+0000  0.750011E-0001  0.140050E+0001  0.113112E+0001
    0.929488E+0000  0.140150E-0001  0.234157E+0000  0.506289E+0000  0.186943E+0000  0.749694E-0001  0.139516E+0001  0.112513E+0001
    0.934688E+0000  0.140122E-0001  0.233713E+0000  0.505895E+0000  0.186980E+0000  0.749394E-0001  0.138986E+0001  0.111917E+0001
    0.939890E+0000  0.140095E-0001  0.233271E+0000  0.505505E+0000  0.187016E+0000  0.749110E-0001  0.138461E+0001  0.111326E+0001
    0.945092E+0000  0.140070E-0001  0.232833E+0000  0.505115E+0000  0.187049E+0000  0.748841E-0001  0.137942E+0001  0.110741E+0001
    0.950296E+0000  0.140046E-0001  0.232399E+0000  0.504727E+0000  0.187081E+0000  0.748583E-0001  0.137429E+0001  0.110161E+0001
    0.955502E+0000  0.140023E-0001  0.231969E+0000  0.504338E+0000  0.187112E+0000  0.748337E-0001  0.136921E+0001  0.109586E+0001
    0.960709E+0000  0.140001E-0001  0.231543E+0000  0.503949E+0000  0.187142E+0000  0.748100E-0001  0.136418E+0001  0.109018E+0001
    0.965915E+0000  0.139980E-0001  0.231121E+0000  0.503560E+0000  0.187170E+0000  0.747873E-0001  0.135921E+0001  0.108456E+0001
    0.971120E+0000  0.139959E-0001  0.230703E+0000  0.503172E+0000  0.187198E+0000  0.747654E-0001  0.135430E+0001  0.107900E+0001
    0.976325E+0000  0.139939E-0001  0.230289E+0000  0.502783E+0000  0.187224E+0000  0.747443E-0001  0.134944E+0001  0.107350E+0001
    0.981530E+0000  0.139920E-0001  0.229877E+0000  0.502396E+0000  0.187249E+0000  0.747240E-0001  0.134462E+0001  0.106805E+0001
    0.986735E+0000  0.139902E-0001  0.229469E+0000  0.502011E+0000  0.187274E+0000  0.747045E-0001  0.133985E+0001  0.106264E+0001
